,0
7000,9
386,7
7250,1
6668,3
8000,4
2948,7
2107,4
3757,2
6138,2
3192,3
304,4
4814,2
2506,8
3243,0
118,8
4964,5
896,8
4269,4
2785,8
7490,3
1196,5
5013,0
8673,9
3033,3
4570,5
402,7
2768,8
332,7
239,5
2732,8
646,5
7753,0
5931,3
7303,7
7415,4
435,8
8176,3
747,5
5323,7
8365,9
3810,7
5275,9
4839,3
1943,0
1454,6
6988,2
6664,3
6003,0
5625,8
8014,7
3975,2
3167,7
3658,3
6975,3
3897,0
4538,0
5123,2
1824,6
2668,8
5447,6
167,8
3091,7
8655,7
1159,4
8056,9
3404,4
7001,9
3116,8
4255,4
1793,9
3826,7
1890,0
4289,1
7784,0
8477,9
1086,3
2733,8
2536,9
2953,7
6383,8
4797,0
6435,4
7162,7
2081,9
5241,9
319,7
1492,6
2340,2
8265,9
636,5
3362,2
3417,4
904,8
1139,9
3060,8
4077,0
6672,3
676,3
7755,0
399,7
548,4
481,5
6223,9
3604,6
7188,4
8420,5
1584,9
2458,8
1892,0
2069,5
5681,7
6659,0
7908,4
5889,1
5059,2
8570,9
1417,8
4844,2
3310,4
5698,7
2531,8
4246,4
987,0
5344,7
6768,8
958,5
5431,2
340,7
407,7
6206,8
7498,1
5825,8
176,7
6179,6
6172,4
445,2
689,5
6485,5
5387,2
7442,1
5831,8
4281,1
6186,3
5357,7
1636,2
1060,8
1774,2
7286,4
3307,4
6810,0
696,5
1720,5
4660,7
5158,3
3579,2
1128,7
3379,7
6372,8
4937,9
3017,6
2055,6
7389,6
3508,3
5226,5
270,2
6052,3
3848,5
6633,4
4584,2
7096,5
5726,5
7367,3
4041,2
2305,3
1395,0
6351,5
2823,2
2519,8
8005,7
3674,5
1538,3
4585,2
1303,7
2756,8
3828,7
4302,4
7867,4
4871,2
1561,2
1552,2
244,5
3095,7
424,8
4864,2
6249,2
5515,2
7627,0
4415,3
8210,2
5335,7
8704,4
1548,4
911,4
4608,5
2941,7
778,9
7651,0
2818,2
6628,4
1178,9
23,0
3600,6
5596,8
4081,0
3018,8
3863,0
5743,1
4890,2
2867,6
4900,2
6285,5
642,5
6035,7
8541,3
455,9
5927,3
7151,7
8509,8
3171,7
4401,9
7334,4
5235,5
7915,4
4654,2
2914,7
7358,2
6102,7
4288,1
3638,1
8344,2
8521,8
7887,0
858,8
1555,2
1945,0
937,3
7123,7
7141,7
3670,5
584,3
6062,3
2711,8
300,4
4195,4
915,4
1006,9
3699,1
4653,2
5685,7
865,3
8125,0
7598,1
6272,3
4907,2
3493,7
2200,9
251,5
4911,9
5097,6
8404,8
8400,3
7116,7
8578,1
2939,7
3763,3
833,3
4866,2
2971,6
1085,3
5463,4
800,3
4464,3
5947,8
3207,5
7916,4
8648,9
5489,2
612,3
6064,2
5991,3
4927,9
2202,9
3705,1
6352,9
2032,8
8230,9
2842,2
3377,7
1886,0
3057,8
6148,3
1027,8
3712,1
419,3
6508,6
6725,1
7799,0
873,9
4342,7
7924,4
1836,5
8718,9
4017,7
7080,5
2361,4
4330,7
1291,9
931,3
46,0
2773,8
7193,4
5168,6
7951,2
551,4
777,9
7319,2
7309,7
536,9
6823,0
6158,4
2403,8
4967,3
7057,9
5498,2
3001,6
112,3
8020,9
6858,0
5618,8
6426,4
5764,8
794,9
7053,9
5665,7
3443,9
8350,3
3586,7
8190,2
1969,4
4886,3
4204,4
2153,5
4155,1
1358,2
6472,3
7973,9
6799,3
8225,9
1933,0
1668,9
4193,4
3917,0
3374,7
6904,3
3114,8
1376,2
8453,8
1245,4
4214,4
6324,5
5573,9
1013,2
4732,0
3936,0
6011,7
5658,7
5070,9
4100,0
6314,5
7808,3
1813,6
4139,3
503,5
4055,5
3652,2
6189,9
6990,2
6467,8
8008,7
349,7
2182,5
8669,9
5128,2
2910,7
8063,4
2426,6
5041,2
4459,2
902,8
6362,9
5365,7
5838,8
2216,9
8113,0
5364,7
1689,5
2909,7
1716,5
5877,3
4573,1
4087,0
4307,4
1025,8
7469,3
1535,9
2915,7
3552,2
8261,2
2735,8
5419,0
3465,7
1248,4
7314,3
538,9
7645,0
8602,2
1841,3
2046,6
1495,3
5042,2
2664,8
6044,7
7443,1
7400,4
2251,2
6843,9
4408,4
4146,2
3624,2
1309,1
5520,3
7464,4
202,4
1865,0
4784,0
1846,0
3796,5
4578,1
1748,5
5234,5
8515,8
1426,6
6585,9
3544,9
6930,1
5907,3
1203,1
3061,8
5604,8
6143,1
2825,2
1383,0
4180,3
4142,4
5660,7
961,7
1298,7
2505,8
2621,8
7585,1
2149,3
3512,9
7383,6
6394,9
4202,4
2326,5
5855,4
6839,4
7155,7
1556,2
3089,7
4121,2
2921,7
6514,4
3794,5
5040,2
4474,3
3964,0
1403,0
51,0
7810,3
4331,7
2576,2
969,0
1206,1
7515,1
1419,8
2553,2
451,9
1266,9
6609,4
2311,3
6603,4
5189,5
7904,4
6745,0
5045,2
3078,7
1155,4
6674,4
4034,3
3221,4
6130,7
7629,0
4126,9
1771,3
2242,9
2771,8
418,3
4629,4
4479,0
471,5
3741,3
6244,9
5990,3
27,0
1805,6
5171,5
4420,9
1260,4
22,0
5377,7
1606,9
1811,6
7459,4
8499,5
1528,9
2379,5
3554,2
2807,2
6901,4
4210,4
633,5
692,5
6026,7
1104,7
1515,6
2951,7
7774,3
1919,0
177,7
7552,1
2563,8
5671,7
5480,2
2023,8
1213,3
4298,3
4749,0
6009,0
8517,8
1591,4
2813,2
2937,7
1731,5
3146,3
5475,2
1066,8
3090,7
1183,5
7850,4
5019,2
7491,3
1422,6
367,7
1931,0
5091,3
3271,4
3010,1
6180,6
2858,4
3632,2
5225,5
4657,7
5903,3
1477,6
5659,7
287,4
5404,0
8202,3
2795,0
8520,8
2037,8
2794,0
5725,5
8332,8
7397,4
7736,8
6985,3
321,7
3462,1
2885,0
7741,9
3162,7
3488,7
2606,6
2125,5
996,3
3435,2
8073,4
7251,9
7293,4
2772,8
5909,3
4725,3
5199,5
1889,0
6934,2
5333,7
1494,3
7910,4
1388,0
7590,1
4621,1
1330,0
7041,9
5583,3
5904,3
2262,9
6922,4
4685,7
3070,2
2034,8
7838,8
2868,9
3353,2
1541,4
8588,9
2199,9
2631,8
458,5
5050,2
8291,2
8695,4
6483,5
494,8
910,4
1570,9
18,3
3927,0
7807,0
2358,4
3981,9
2702,8
1547,4
6325,5
1605,9
1024,8
8048,9
541,9
2589,6
2005,0
7154,7
4942,3
6347,5
7662,3
5894,5
1980,9
4316,7
6265,3
522,8
4776,0
7048,9
3108,8
4676,7
6919,4
755,9
1527,9
2940,7
2310,3
3874,0
4169,4
4862,3
2558,3
5148,1
3412,4
2609,6
4775,0
1764,4
1775,2
2388,5
62,2
6729,2
974,0
1917,0
801,3
4365,7
8430,9
7246,9
781,9
7560,1
4580,2
8323,3
1217,4
5836,8
4961,3
5880,6
5637,8
121,8
6964,2
6845,9
395,7
7620,9
6245,6
4091,0
8470,9
6865,0
6266,3
190,7
7362,2
180,7
1825,5
3915,0
470,5
8519,8
8007,7
715,5
4128,3
249,5
8643,8
4245,4
7671,1
5826,8
3237,0
7152,7
343,7
5970,4
3704,1
122,5
625,3
3354,2
1416,8
7299,3
4860,3
8393,8
8587,9
4264,4
2268,9
271,2
5481,2
5597,8
4896,2
181,7
3399,4
6616,3
7809,3
1517,6
1077,9
1621,4
1452,6
2024,8
8078,4
957,5
8328,1
562,3
3453,1
520,8
198,4
3367,2
6739,1
2332,5
7262,9
4899,2
3015,1
3350,9
6613,5
2699,8
4872,2
7291,4
466,5
2729,8
219,5
2134,0
1240,2
6274,3
823,3
8698,4
1950,9
3973,2
2837,3
8610,2
5566,5
2087,9
5328,7
4000,7
6618,4
6151,4
2108,4
7815,8
5126,2
7729,8
2190,5
4050,2
7269,8
1972,4
1767,4
806,9
697,5
6495,2
7853,4
359,7
212,4
3592,6
7252,9
6634,4
5279,3
6736,1
6767,8
6225,9
2316,5
2947,7
7791,0
3306,4
4626,1
378,7
8724,1
1961,7
8253,5
1702,5
2829,3
7005,9
1095,7
4118,2
1611,4
8468,9
6008,0
383,7
4444,1
6122,3
1733,5
6765,3
2705,8
1092,7
8510,8
5807,8
6831,4
3524,9
3315,9
4483,0
3716,2
7584,3
2225,9
864,3
263,2
2480,8
2694,8
5615,8
5381,2
4859,3
4031,7
8215,3
2584,6
5553,5
3159,4
4848,2
201,4
1281,7
1038,8
3301,4
1150,3
7312,3
4659,7
8508,5
882,4
6912,4
3531,9
7925,4
5401,0
140,5
4567,5
32,0
7682,1
4566,2
7797,0
7054,9
4687,7
2430,6
2322,5
6,2
4996,0
7172,8
3903,0
7720,8
2258,9
1747,5
5068,9
4921,9
4097,0
6957,2
2413,7
7263,9
5995,3
1801,9
4196,4
1634,2
1198,5
318,7
3277,4
6482,9
8583,9
4888,2
5692,7
3406,4
1698,5
8434,9
3209,5
5863,4
4717,0
1755,4
7660,3
7103,5
4796,0
3214,4
464,5
1934,0
6743,0
2208,1
3428,2
4731,0
4051,2
8546,3
7780,0
3605,6
6758,7
3177,4
5252,0
4636,4
8277,2
6509,6
8192,2
2280,2
5605,8
8208,2
5149,1
572,2
2392,5
4225,4
6413,8
4709,0
5560,5
8632,7
1884,0
2142,9
5588,8
7191,4
7009,0
5925,2
627,5
4291,3
185,7
1356,2
2290,2
7025,3
1103,7
7715,8
6677,3
2091,9
4897,2
3092,7
5992,3
8397,3
4496,0
3278,4
6505,6
8283,4
4009,7
1316,9
1629,2
1174,5
1484,6
8024,9
5261,3
7708,9
5682,7
1375,2
6041,7
96,9
7673,1
84,0
7984,6
817,3
5350,7
5666,7
2804,2
5832,8
5634,8
711,5
3464,7
3620,6
4980,5
2758,8
6072,3
7157,7
3244,0
2245,1
851,8
3789,5
7372,3
2469,8
7617,1
8649,9
1385,0
3273,4
4236,4
5711,3
1336,0
2962,2
8240,0
3440,1
5147,1
6059,8
3168,7
6913,4
2076,9
3304,4
959,7
4105,0
12,1
5130,3
3996,7
3987,3
3093,7
7237,3
6016,7
173,7
1781,3
3938,0
4392,7
7413,4
4425,2
4702,7
8494,5
2601,6
8011,7
360,7
3202,5
5626,8
6841,9
1703,5
7537,1
8022,9
6766,3
7068,0
453,9
3905,0
3486,7
7781,0
3899,0
6007,0
1228,2
2855,4
2736,8
2548,2
6676,4
3439,2
1799,9
2963,2
1337,0
7209,0
5471,2
938,3
4990,5
2696,8
7173,4
1247,4
6658,0
4893,2
1829,5
1821,6
8187,2
2687,8
1566,3
5029,2
2233,2
2579,2
7717,8
6889,8
1258,4
2533,8
296,4
4469,8
5100,6
4703,7
1474,6
7222,9
5867,6
6078,3
3336,5
1270,7
3289,4
1135,3
2761,8
7386,6
2085,9
1390,0
7957,2
2071,9
5429,2
2892,0
2924,7
7586,1
255,5
3762,3
4665,7
6384,8
8313,3
7121,7
4850,2
7136,7
5636,8
589,9
4825,3
1523,6
4891,2
4743,0
3390,7
5338,7
3711,1
1830,5
5416,0
3532,9
972,0
5008,0
460,5
1785,6
1251,4
6864,0
1026,8
4644,7
2013,7
4594,9
5016,2
2890,0
3529,9
3077,7
3559,9
3104,2
8613,7
7616,1
7795,0
4252,4
1897,0
4615,2
2918,7
4247,4
4682,7
6441,9
3727,3
7670,1
6697,3
7178,4
2739,8
7175,4
6986,3
1857,0
5534,3
4387,7
3836,7
5023,2
1073,9
8184,2
8106,0
2734,8
5847,8
6592,3
6196,3
2639,8
3463,1
2686,8
7669,1
2048,6
5759,8
86,0
2219,9
1852,0
2075,9
6929,4
7678,1
748,5
3563,3
2627,8
1276,7
1078,9
3203,5
2674,8
1732,5
6709,2
3197,3
8201,3
1102,7
2961,3
6687,6
7652,7
8635,7
505,5
6195,3
4203,4
1083,1
4574,1
7408,4
439,8
2514,8
4807,3
1080,1
8382,7
6295,5
5193,5
4049,2
4336,7
8337,8
2143,9
5730,5
1743,5
3442,9
1662,9
5920,2
5281,9
4522,9
1440,6
6487,5
3002,6
3633,2
3720,2
1054,8
4270,4
4802,0
8248,0
5606,8
3785,5
8341,2
2581,2
4279,1
1588,9
8170,4
7212,0
7844,9
3678,5
8039,4
6962,2
456,9
6017,7
709,5
8366,9
1146,3
