,0
3578,children_playing
3579,children_playing
3580,children_playing
3581,children_playing
3582,children_playing
3583,children_playing
3584,children_playing
3585,jackhammer
3586,jackhammer
3587,jackhammer
3588,jackhammer
3589,jackhammer
3590,jackhammer
3591,jackhammer
3592,gun_shot
3593,gun_shot
3594,gun_shot
3595,gun_shot
3596,gun_shot
3597,gun_shot
3598,gun_shot
3599,gun_shot
3600,gun_shot
3601,gun_shot
3602,gun_shot
3603,gun_shot
3604,gun_shot
3605,gun_shot
3606,gun_shot
3607,gun_shot
3608,gun_shot
3609,gun_shot
3610,gun_shot
3611,gun_shot
3612,gun_shot
3613,gun_shot
3614,gun_shot
3615,gun_shot
3616,gun_shot
3617,gun_shot
3618,gun_shot
3619,gun_shot
3620,gun_shot
3621,gun_shot
3622,children_playing
3623,children_playing
3624,children_playing
3625,children_playing
3626,children_playing
3627,children_playing
3628,children_playing
3629,children_playing
3630,children_playing
3631,children_playing
3632,children_playing
3633,children_playing
3634,children_playing
3635,children_playing
3636,children_playing
3637,children_playing
3638,car_horn
3639,car_horn
3640,dog_bark
3641,dog_bark
3642,dog_bark
3643,dog_bark
3644,dog_bark
3645,dog_bark
3646,dog_bark
3647,children_playing
3648,children_playing
3649,children_playing
3650,children_playing
3651,children_playing
3652,children_playing
3653,children_playing
3654,children_playing
3655,dog_bark
3656,dog_bark
3657,dog_bark
3658,dog_bark
3659,children_playing
3660,children_playing
3661,children_playing
3662,children_playing
3663,children_playing
3664,children_playing
3665,children_playing
3666,children_playing
3667,engine_idling
3668,engine_idling
3669,engine_idling
3670,engine_idling
3671,engine_idling
3672,engine_idling
3673,engine_idling
3674,engine_idling
3675,engine_idling
3676,engine_idling
3677,engine_idling
3678,engine_idling
3679,engine_idling
3680,engine_idling
3681,engine_idling
3682,engine_idling
3683,engine_idling
3684,engine_idling
3685,engine_idling
3686,engine_idling
3687,engine_idling
3688,engine_idling
3689,engine_idling
3690,engine_idling
3691,engine_idling
3692,engine_idling
3693,engine_idling
3694,engine_idling
3695,engine_idling
3696,engine_idling
3697,engine_idling
3698,engine_idling
3699,car_horn
3700,car_horn
3701,car_horn
3702,car_horn
3703,car_horn
3704,car_horn
3705,car_horn
3706,car_horn
3707,car_horn
3708,car_horn
3709,car_horn
3710,car_horn
3711,car_horn
3712,car_horn
3713,car_horn
3714,car_horn
3715,car_horn
3716,children_playing
3717,children_playing
3718,children_playing
3719,children_playing
3720,children_playing
3721,children_playing
3722,children_playing
3723,children_playing
3724,dog_bark
3725,dog_bark
3726,dog_bark
3727,dog_bark
3728,dog_bark
3729,dog_bark
3730,dog_bark
3731,dog_bark
3732,engine_idling
3733,engine_idling
3734,engine_idling
3735,engine_idling
3736,engine_idling
3737,car_horn
3738,dog_bark
3739,dog_bark
3740,dog_bark
3741,dog_bark
3742,dog_bark
3743,dog_bark
3744,dog_bark
3745,dog_bark
3746,dog_bark
3747,car_horn
3748,car_horn
3749,car_horn
3750,car_horn
3751,engine_idling
3752,engine_idling
3753,engine_idling
3754,children_playing
3755,children_playing
3756,children_playing
3757,children_playing
3758,children_playing
3759,children_playing
3760,children_playing
3761,children_playing
3762,dog_bark
3763,dog_bark
3764,dog_bark
3765,dog_bark
3766,engine_idling
3767,engine_idling
3768,engine_idling
3769,engine_idling
3770,engine_idling
3771,engine_idling
3772,engine_idling
3773,engine_idling
3774,engine_idling
3775,engine_idling
3776,engine_idling
3777,engine_idling
3778,engine_idling
3779,engine_idling
3780,engine_idling
3781,engine_idling
3782,engine_idling
3783,engine_idling
3784,engine_idling
3785,engine_idling
3786,engine_idling
3787,engine_idling
3788,engine_idling
3789,engine_idling
3790,engine_idling
3791,engine_idling
3792,engine_idling
3793,engine_idling
3794,engine_idling
3795,engine_idling
3796,engine_idling
3797,jackhammer
3798,jackhammer
3799,jackhammer
3800,jackhammer
3801,jackhammer
3802,jackhammer
3803,jackhammer
3804,jackhammer
3805,jackhammer
3806,jackhammer
3807,jackhammer
3808,jackhammer
3809,jackhammer
3810,jackhammer
3811,jackhammer
3812,jackhammer
3813,jackhammer
3814,jackhammer
3815,jackhammer
3816,jackhammer
3817,jackhammer
3818,jackhammer
3819,jackhammer
3820,jackhammer
3821,jackhammer
3822,jackhammer
3823,jackhammer
3824,jackhammer
3825,jackhammer
3826,jackhammer
3827,jackhammer
3828,jackhammer
3829,jackhammer
3830,jackhammer
3831,jackhammer
3832,jackhammer
3833,jackhammer
3834,jackhammer
3835,jackhammer
3836,jackhammer
3837,jackhammer
3838,jackhammer
3839,jackhammer
3840,jackhammer
3841,jackhammer
3842,engine_idling
3843,engine_idling
3844,engine_idling
3845,engine_idling
3846,engine_idling
3847,engine_idling
3848,engine_idling
3849,engine_idling
3850,engine_idling
3851,engine_idling
3852,engine_idling
3853,dog_bark
3854,dog_bark
3855,dog_bark
3856,dog_bark
3857,air_conditioner
3858,air_conditioner
3859,air_conditioner
3860,air_conditioner
3861,air_conditioner
3862,air_conditioner
3863,air_conditioner
3864,air_conditioner
3865,air_conditioner
3866,air_conditioner
3867,air_conditioner
3868,air_conditioner
3869,air_conditioner
3870,air_conditioner
3871,air_conditioner
3872,air_conditioner
3873,air_conditioner
3874,air_conditioner
3875,air_conditioner
3876,air_conditioner
3877,air_conditioner
3878,air_conditioner
3879,air_conditioner
3880,air_conditioner
3881,air_conditioner
3882,air_conditioner
3883,air_conditioner
3884,air_conditioner
3885,air_conditioner
3886,air_conditioner
3887,air_conditioner
3888,air_conditioner
3889,air_conditioner
3890,air_conditioner
3891,air_conditioner
3892,air_conditioner
3893,air_conditioner
3894,air_conditioner
3895,air_conditioner
3896,air_conditioner
3897,air_conditioner
3898,air_conditioner
3899,air_conditioner
3900,air_conditioner
3901,air_conditioner
3902,air_conditioner
3903,air_conditioner
3904,air_conditioner
3905,air_conditioner
3906,air_conditioner
3907,air_conditioner
3908,air_conditioner
3909,air_conditioner
3910,air_conditioner
3911,air_conditioner
3912,air_conditioner
3913,air_conditioner
3914,air_conditioner
3915,air_conditioner
3916,air_conditioner
3917,air_conditioner
3918,air_conditioner
3919,air_conditioner
3920,air_conditioner
3921,air_conditioner
3922,air_conditioner
3923,air_conditioner
3924,air_conditioner
3925,air_conditioner
3926,air_conditioner
3927,air_conditioner
3928,air_conditioner
3929,air_conditioner
3930,air_conditioner
3931,air_conditioner
3932,air_conditioner
3933,air_conditioner
3934,air_conditioner
3935,air_conditioner
3936,air_conditioner
3937,air_conditioner
3938,air_conditioner
3939,air_conditioner
3940,air_conditioner
3941,air_conditioner
3942,air_conditioner
3943,air_conditioner
3944,air_conditioner
3945,air_conditioner
3946,air_conditioner
3947,air_conditioner
3948,air_conditioner
3949,air_conditioner
3950,air_conditioner
3951,air_conditioner
3952,air_conditioner
3953,air_conditioner
3954,air_conditioner
3955,air_conditioner
3956,air_conditioner
3957,air_conditioner
3958,air_conditioner
3959,air_conditioner
3960,air_conditioner
3961,air_conditioner
3962,air_conditioner
3963,air_conditioner
3964,air_conditioner
3965,air_conditioner
3966,air_conditioner
3967,air_conditioner
3968,air_conditioner
3969,children_playing
3970,children_playing
3971,children_playing
3972,children_playing
3973,children_playing
3974,children_playing
3975,children_playing
3976,children_playing
3977,street_music
3978,street_music
3979,street_music
3980,street_music
3981,street_music
3982,street_music
3983,dog_bark
3984,dog_bark
3985,car_horn
3986,dog_bark
3987,dog_bark
3988,dog_bark
3989,jackhammer
3990,jackhammer
3991,jackhammer
3992,jackhammer
3993,jackhammer
3994,jackhammer
3995,jackhammer
3996,jackhammer
3997,jackhammer
3998,jackhammer
3999,jackhammer
4000,jackhammer
4001,jackhammer
4002,jackhammer
4003,jackhammer
4004,jackhammer
4005,jackhammer
4006,jackhammer
4007,jackhammer
4008,jackhammer
4009,jackhammer
4010,jackhammer
4011,jackhammer
4012,jackhammer
4013,jackhammer
4014,jackhammer
4015,jackhammer
4016,jackhammer
4017,jackhammer
4018,jackhammer
4019,jackhammer
4020,jackhammer
4021,jackhammer
4022,jackhammer
4023,jackhammer
4024,jackhammer
4025,jackhammer
4026,jackhammer
4027,jackhammer
4028,jackhammer
4029,jackhammer
4030,jackhammer
4031,jackhammer
4032,car_horn
4033,dog_bark
4034,dog_bark
4035,dog_bark
4036,dog_bark
4037,children_playing
4038,children_playing
4039,children_playing
4040,children_playing
4041,children_playing
4042,children_playing
4043,children_playing
4044,children_playing
4045,children_playing
4046,children_playing
4047,children_playing
4048,children_playing
4049,children_playing
4050,children_playing
4051,children_playing
4052,children_playing
4053,engine_idling
4054,engine_idling
4055,engine_idling
4056,engine_idling
4057,engine_idling
4058,engine_idling
4059,engine_idling
4060,engine_idling
4061,engine_idling
4062,engine_idling
4063,engine_idling
4064,engine_idling
4065,engine_idling
4066,engine_idling
4067,engine_idling
4068,engine_idling
4069,air_conditioner
4070,air_conditioner
4071,air_conditioner
4072,air_conditioner
4073,air_conditioner
4074,air_conditioner
4075,air_conditioner
4076,air_conditioner
4077,air_conditioner
4078,air_conditioner
4079,air_conditioner
4080,air_conditioner
4081,air_conditioner
4082,air_conditioner
4083,air_conditioner
4084,air_conditioner
4085,air_conditioner
4086,air_conditioner
4087,air_conditioner
4088,air_conditioner
4089,air_conditioner
4090,air_conditioner
4091,air_conditioner
4092,air_conditioner
4093,air_conditioner
4094,air_conditioner
4095,air_conditioner
4096,air_conditioner
4097,air_conditioner
4098,air_conditioner
4099,air_conditioner
4100,air_conditioner
4101,air_conditioner
4102,air_conditioner
4103,air_conditioner
4104,air_conditioner
4105,air_conditioner
4106,air_conditioner
4107,children_playing
4108,children_playing
4109,children_playing
4110,children_playing
4111,children_playing
4112,children_playing
4113,children_playing
4114,children_playing
4115,children_playing
4116,children_playing
4117,children_playing
4118,children_playing
4119,children_playing
4120,children_playing
4121,children_playing
4122,street_music
4123,street_music
4124,street_music
4125,street_music
4126,street_music
4127,street_music
4128,dog_bark
4129,dog_bark
4130,dog_bark
4131,dog_bark
4132,drilling
4133,drilling
4134,drilling
4135,drilling
4136,drilling
4137,drilling
4138,dog_bark
4139,dog_bark
4140,dog_bark
4141,dog_bark
4142,drilling
4143,children_playing
4144,children_playing
4145,children_playing
4146,children_playing
4147,children_playing
4148,children_playing
4149,children_playing
4150,children_playing
4151,car_horn
4152,car_horn
4153,car_horn
4154,car_horn
4155,car_horn
4156,car_horn
4157,car_horn
4158,car_horn
4159,car_horn
4160,car_horn
4161,car_horn
4162,drilling
4163,drilling
4164,drilling
4165,drilling
4166,drilling
4167,drilling
4168,drilling
4169,drilling
4170,drilling
4171,drilling
4172,drilling
4173,drilling
4174,drilling
4175,drilling
4176,drilling
4177,drilling
4178,drilling
4179,dog_bark
4180,dog_bark
4181,dog_bark
4182,dog_bark
4183,street_music
4184,street_music
4185,street_music
4186,street_music
4187,street_music
4188,street_music
4189,drilling
4190,drilling
4191,drilling
4192,drilling
4193,drilling
4194,drilling
4195,drilling
4196,drilling
4197,drilling
4198,drilling
4199,drilling
4200,drilling
4201,drilling
4202,drilling
4203,drilling
4204,drilling
4205,drilling
4206,drilling
4207,drilling
4208,drilling
4209,drilling
4210,drilling
4211,drilling
4212,drilling
4213,drilling
4214,drilling
4215,drilling
4216,drilling
4217,drilling
4218,drilling
4219,drilling
4220,drilling
4221,drilling
4222,drilling
4223,drilling
4224,drilling
4225,drilling
4226,drilling
4227,drilling
4228,drilling
4229,drilling
4230,drilling
4231,drilling
4232,drilling
4233,drilling
4234,drilling
4235,drilling
4236,drilling
4237,drilling
4238,drilling
4239,drilling
4240,drilling
4241,drilling
4242,drilling
4243,drilling
4244,drilling
4245,drilling
4246,drilling
4247,drilling
4248,drilling
4249,drilling
4250,drilling
4251,drilling
4252,drilling
4253,drilling
4254,drilling
4255,drilling
4256,drilling
4257,drilling
4258,drilling
4259,drilling
4260,drilling
4261,drilling
4262,drilling
4263,drilling
4264,drilling
4265,drilling
4266,drilling
4267,drilling
4268,drilling
4269,drilling
4270,drilling
4271,drilling
4272,drilling
4273,drilling
4274,drilling
4275,drilling
4276,drilling
4277,drilling
4278,car_horn
4279,car_horn
4280,car_horn
4281,car_horn
4282,car_horn
4283,car_horn
4284,car_horn
4285,car_horn
4286,car_horn
4287,car_horn
4288,car_horn
4289,car_horn
4290,car_horn
4291,dog_bark
4292,dog_bark
4293,dog_bark
4294,dog_bark
4295,dog_bark
4296,dog_bark
4297,dog_bark
4298,dog_bark
4299,drilling
4300,drilling
4301,drilling
4302,drilling
4303,drilling
4304,drilling
4305,drilling
4306,drilling
4307,drilling
4308,drilling
4309,drilling
4310,drilling
4311,drilling
4312,drilling
4313,drilling
4314,drilling
4315,jackhammer
4316,jackhammer
4317,jackhammer
4318,jackhammer
4319,jackhammer
4320,jackhammer
4321,jackhammer
4322,jackhammer
4323,jackhammer
4324,jackhammer
4325,jackhammer
4326,jackhammer
4327,jackhammer
4328,jackhammer
4329,jackhammer
4330,jackhammer
4331,jackhammer
4332,jackhammer
4333,jackhammer
4334,jackhammer
4335,jackhammer
4336,jackhammer
4337,jackhammer
4338,jackhammer
4339,jackhammer
4340,jackhammer
4341,jackhammer
4342,jackhammer
4343,jackhammer
4344,jackhammer
4345,jackhammer
4346,jackhammer
4347,jackhammer
4348,jackhammer
4349,jackhammer
4350,jackhammer
4351,jackhammer
4352,jackhammer
4353,jackhammer
4354,jackhammer
4355,jackhammer
4356,jackhammer
4357,jackhammer
4358,jackhammer
4359,jackhammer
4360,jackhammer
4361,jackhammer
4362,jackhammer
4363,jackhammer
4364,jackhammer
4365,jackhammer
4366,jackhammer
4367,jackhammer
4368,jackhammer
4369,jackhammer
4370,jackhammer
4371,jackhammer
4372,jackhammer
4373,jackhammer
4374,jackhammer
4375,jackhammer
4376,jackhammer
4377,jackhammer
4378,jackhammer
4379,jackhammer
4380,jackhammer
4381,jackhammer
4382,jackhammer
4383,jackhammer
4384,jackhammer
4385,jackhammer
4386,jackhammer
4387,jackhammer
4388,jackhammer
4389,jackhammer
4390,jackhammer
4391,jackhammer
4392,jackhammer
4393,jackhammer
4394,gun_shot
4395,dog_bark
4396,dog_bark
4397,dog_bark
4398,street_music
4399,street_music
4400,street_music
4401,street_music
4402,street_music
4403,street_music
4404,drilling
4405,drilling
4406,drilling
4407,drilling
4408,drilling
4409,drilling
4410,drilling
4411,drilling
4412,drilling
4413,drilling
4414,drilling
4415,dog_bark
4416,dog_bark
4417,dog_bark
4418,street_music
4419,street_music
4420,street_music
4421,street_music
4422,street_music
4423,street_music
4424,car_horn
4425,children_playing
4426,children_playing
4427,children_playing
4428,children_playing
4429,children_playing
4430,children_playing
4431,children_playing
4432,children_playing
4433,children_playing
4434,children_playing
4435,children_playing
4436,children_playing
4437,children_playing
4438,children_playing
4439,children_playing
4440,children_playing
4441,car_horn
4442,car_horn
4443,car_horn
4444,car_horn
4445,car_horn
4446,dog_bark
4447,dog_bark
4448,dog_bark
4449,dog_bark
4450,dog_bark
4451,dog_bark
4452,dog_bark
4453,dog_bark
4454,car_horn
4455,children_playing
4456,children_playing
4457,children_playing
4458,children_playing
4459,children_playing
4460,children_playing
4461,children_playing
4462,children_playing
4463,dog_bark
4464,dog_bark
4465,dog_bark
4466,dog_bark
4467,dog_bark
4468,siren
4469,siren
4470,siren
4471,siren
4472,siren
4473,dog_bark
4474,dog_bark
4475,dog_bark
4476,dog_bark
4477,air_conditioner
4478,air_conditioner
4479,air_conditioner
4480,air_conditioner
4481,air_conditioner
4482,air_conditioner
4483,air_conditioner
4484,air_conditioner
4485,air_conditioner
4486,air_conditioner
4487,air_conditioner
4488,air_conditioner
4489,air_conditioner
4490,air_conditioner
4491,air_conditioner
4492,air_conditioner
4493,air_conditioner
4494,air_conditioner
4495,air_conditioner
4496,air_conditioner
4497,air_conditioner
4498,air_conditioner
4499,air_conditioner
4500,air_conditioner
4501,air_conditioner
4502,air_conditioner
4503,air_conditioner
4504,air_conditioner
4505,air_conditioner
4506,air_conditioner
4507,air_conditioner
4508,air_conditioner
4509,air_conditioner
4510,street_music
4511,street_music
4512,street_music
4513,street_music
4514,street_music
4515,street_music
4516,street_music
4517,street_music
4518,street_music
4519,street_music
4520,street_music
4521,street_music
4522,street_music
4523,street_music
4524,street_music
4525,street_music
4526,street_music
4527,street_music
4528,street_music
4529,car_horn
4530,car_horn
4531,car_horn
4532,car_horn
4533,car_horn
4534,car_horn
4535,car_horn
4536,car_horn
4537,air_conditioner
4538,air_conditioner
4539,air_conditioner
4540,air_conditioner
4541,air_conditioner
4542,air_conditioner
4543,air_conditioner
4544,air_conditioner
4545,air_conditioner
4546,drilling
4547,drilling
4548,drilling
4549,drilling
4550,drilling
4551,drilling
4552,drilling
4553,drilling
4554,drilling
4555,dog_bark
4556,dog_bark
4557,dog_bark
4558,dog_bark
4559,children_playing
4560,children_playing
4561,children_playing
4562,children_playing
4563,children_playing
4564,children_playing
4565,children_playing
4566,children_playing
4567,engine_idling
4568,engine_idling
4569,engine_idling
4570,engine_idling
4571,engine_idling
4572,car_horn
4573,car_horn
4574,car_horn
4575,car_horn
4576,car_horn
4577,car_horn
4578,car_horn
4579,children_playing
4580,children_playing
4581,children_playing
4582,children_playing
4583,children_playing
4584,children_playing
4585,children_playing
4586,children_playing
4587,street_music
4588,street_music
4589,street_music
4590,street_music
4591,street_music
4592,street_music
4593,street_music
4594,street_music
4595,street_music
4596,street_music
4597,street_music
4598,engine_idling
4599,engine_idling
4600,engine_idling
4601,engine_idling
4602,engine_idling
4603,engine_idling
4604,engine_idling
4605,engine_idling
4606,engine_idling
4607,engine_idling
4608,engine_idling
4609,engine_idling
4610,engine_idling
4611,engine_idling
4612,engine_idling
4613,children_playing
4614,children_playing
4615,children_playing
4616,children_playing
4617,children_playing
4618,children_playing
4619,children_playing
4620,children_playing
4621,car_horn
4622,car_horn
4623,car_horn
4624,car_horn
4625,car_horn
4626,car_horn
4627,car_horn
4628,drilling
4629,drilling
4630,dog_bark
4631,dog_bark
4632,dog_bark
4633,dog_bark
4634,drilling
4635,drilling
4636,drilling
4637,drilling
4638,drilling
4639,drilling
4640,jackhammer
4641,jackhammer
4642,jackhammer
4643,jackhammer
4644,jackhammer
4645,siren
4646,siren
4647,siren
4648,children_playing
4649,children_playing
4650,children_playing
4651,children_playing
4652,children_playing
4653,children_playing
4654,children_playing
4655,children_playing
4656,jackhammer
4657,jackhammer
4658,jackhammer
4659,jackhammer
4660,jackhammer
4661,jackhammer
4662,jackhammer
4663,jackhammer
4664,jackhammer
4665,jackhammer
4666,jackhammer
4667,jackhammer
4668,jackhammer
4669,jackhammer
4670,jackhammer
4671,jackhammer
4672,jackhammer
4673,jackhammer
4674,jackhammer
4675,jackhammer
4676,jackhammer
4677,jackhammer
4678,jackhammer
4679,jackhammer
4680,jackhammer
4681,jackhammer
4682,jackhammer
4683,jackhammer
4684,jackhammer
4685,jackhammer
4686,jackhammer
4687,jackhammer
4688,jackhammer
4689,jackhammer
4690,jackhammer
4691,jackhammer
4692,jackhammer
4693,jackhammer
4694,jackhammer
4695,jackhammer
4696,jackhammer
4697,jackhammer
4698,jackhammer
4699,jackhammer
4700,jackhammer
4701,jackhammer
4702,jackhammer
4703,jackhammer
4704,air_conditioner
4705,air_conditioner
4706,air_conditioner
4707,air_conditioner
4708,air_conditioner
4709,air_conditioner
4710,air_conditioner
4711,air_conditioner
4712,air_conditioner
4713,air_conditioner
4714,air_conditioner
4715,air_conditioner
4716,air_conditioner
4717,air_conditioner
4718,car_horn
4719,street_music
4720,street_music
4721,street_music
4722,street_music
4723,street_music
4724,street_music
4725,dog_bark
4726,dog_bark
4727,dog_bark
4728,dog_bark
4729,dog_bark
4730,air_conditioner
4731,air_conditioner
4732,air_conditioner
4733,air_conditioner
4734,air_conditioner
4735,air_conditioner
4736,air_conditioner
4737,air_conditioner
4738,air_conditioner
4739,air_conditioner
4740,air_conditioner
4741,air_conditioner
4742,air_conditioner
4743,air_conditioner
4744,air_conditioner
4745,air_conditioner
4746,air_conditioner
4747,air_conditioner
4748,air_conditioner
4749,air_conditioner
4750,air_conditioner
4751,air_conditioner
4752,air_conditioner
4753,air_conditioner
4754,air_conditioner
4755,air_conditioner
4756,air_conditioner
4757,air_conditioner
4758,air_conditioner
4759,air_conditioner
4760,air_conditioner
4761,air_conditioner
4762,air_conditioner
4763,air_conditioner
4764,air_conditioner
4765,air_conditioner
4766,air_conditioner
4767,air_conditioner
4768,air_conditioner
4769,air_conditioner
4770,air_conditioner
4771,air_conditioner
4772,air_conditioner
4773,air_conditioner
4774,air_conditioner
4775,air_conditioner
4776,air_conditioner
4777,air_conditioner
4778,air_conditioner
4779,air_conditioner
4780,air_conditioner
4781,air_conditioner
4782,air_conditioner
4783,air_conditioner
4784,air_conditioner
4785,air_conditioner
4786,air_conditioner
4787,air_conditioner
4788,air_conditioner
4789,air_conditioner
4790,air_conditioner
4791,air_conditioner
4792,air_conditioner
4793,air_conditioner
4794,air_conditioner
4795,air_conditioner
4796,air_conditioner
4797,air_conditioner
4798,air_conditioner
4799,air_conditioner
4800,air_conditioner
4801,air_conditioner
4802,air_conditioner
4803,drilling
4804,car_horn
4805,dog_bark
4806,dog_bark
4807,dog_bark
4808,children_playing
4809,children_playing
4810,children_playing
4811,children_playing
4812,children_playing
4813,children_playing
4814,children_playing
4815,children_playing
4816,children_playing
4817,children_playing
4818,children_playing
4819,children_playing
4820,children_playing
4821,children_playing
4822,children_playing
4823,children_playing
4824,dog_bark
4825,dog_bark
4826,dog_bark
4827,dog_bark
4828,dog_bark
4829,dog_bark
4830,dog_bark
4831,street_music
4832,street_music
4833,street_music
4834,street_music
4835,street_music
4836,street_music
4837,gun_shot
4838,dog_bark
4839,dog_bark
4840,dog_bark
4841,dog_bark
4842,children_playing
4843,children_playing
4844,children_playing
4845,children_playing
4846,children_playing
4847,children_playing
4848,children_playing
4849,children_playing
4850,children_playing
4851,children_playing
4852,children_playing
4853,children_playing
4854,children_playing
4855,children_playing
4856,children_playing
4857,children_playing
4858,dog_bark
4859,dog_bark
4860,dog_bark
4861,dog_bark
4862,dog_bark
4863,children_playing
4864,children_playing
4865,children_playing
4866,children_playing
4867,children_playing
4868,children_playing
4869,children_playing
4870,children_playing
4871,children_playing
4872,children_playing
4873,children_playing
4874,children_playing
4875,children_playing
4876,children_playing
4877,children_playing
4878,children_playing
4879,engine_idling
4880,engine_idling
4881,engine_idling
4882,engine_idling
4883,dog_bark
4884,dog_bark
4885,dog_bark
4886,dog_bark
4887,children_playing
4888,children_playing
4889,children_playing
4890,children_playing
4891,children_playing
4892,children_playing
4893,children_playing
4894,children_playing
4895,children_playing
4896,children_playing
4897,children_playing
4898,children_playing
4899,children_playing
4900,children_playing
4901,children_playing
4902,children_playing
4903,children_playing
4904,children_playing
4905,children_playing
4906,children_playing
4907,children_playing
4908,children_playing
4909,children_playing
4910,street_music
4911,street_music
4912,street_music
4913,street_music
4914,street_music
4915,street_music
4916,street_music
4917,street_music
4918,street_music
4919,street_music
4920,street_music
4921,street_music
4922,street_music
4923,street_music
4924,street_music
4925,street_music
4926,street_music
4927,street_music
4928,street_music
4929,street_music
4930,street_music
4931,street_music
4932,street_music
4933,street_music
4934,street_music
4935,street_music
4936,street_music
4937,street_music
4938,street_music
4939,street_music
4940,street_music
4941,dog_bark
4942,dog_bark
4943,dog_bark
4944,dog_bark
4945,dog_bark
4946,dog_bark
4947,dog_bark
4948,street_music
4949,street_music
4950,street_music
4951,street_music
4952,street_music
4953,street_music
4954,street_music
4955,street_music
4956,street_music
4957,street_music
4958,street_music
4959,dog_bark
4960,dog_bark
4961,dog_bark
4962,engine_idling
4963,engine_idling
4964,engine_idling
4965,dog_bark
4966,dog_bark
4967,dog_bark
4968,drilling
4969,drilling
4970,engine_idling
4971,engine_idling
4972,engine_idling
4973,engine_idling
4974,engine_idling
4975,engine_idling
4976,engine_idling
4977,engine_idling
4978,engine_idling
4979,engine_idling
4980,engine_idling
4981,engine_idling
4982,engine_idling
4983,engine_idling
4984,engine_idling
4985,engine_idling
4986,engine_idling
4987,engine_idling
4988,engine_idling
4989,engine_idling
4990,engine_idling
4991,engine_idling
4992,air_conditioner
4993,air_conditioner
4994,air_conditioner
4995,air_conditioner
4996,air_conditioner
4997,air_conditioner
4998,air_conditioner
4999,air_conditioner
5000,air_conditioner
5001,air_conditioner
5002,air_conditioner
5003,air_conditioner
5004,air_conditioner
5005,air_conditioner
5006,air_conditioner
5007,air_conditioner
5008,air_conditioner
5009,air_conditioner
5010,air_conditioner
5011,air_conditioner
5012,air_conditioner
5013,air_conditioner
5014,air_conditioner
5015,children_playing
5016,children_playing
5017,children_playing
5018,children_playing
5019,children_playing
5020,children_playing
5021,children_playing
5022,children_playing
5023,children_playing
5024,children_playing
5025,children_playing
5026,children_playing
5027,children_playing
5028,children_playing
5029,children_playing
5030,children_playing
5031,children_playing
5032,children_playing
5033,children_playing
5034,children_playing
5035,children_playing
5036,children_playing
5037,children_playing
5038,children_playing
5039,children_playing
5040,children_playing
5041,children_playing
5042,children_playing
5043,children_playing
5044,children_playing
5045,children_playing
5046,children_playing
5047,children_playing
5048,children_playing
5049,children_playing
5050,children_playing
5051,children_playing
5052,children_playing
5053,children_playing
5054,children_playing
5055,children_playing
5056,children_playing
5057,children_playing
5058,children_playing
5059,children_playing
5060,children_playing
5061,children_playing
5062,children_playing
5063,children_playing
5064,dog_bark
5065,dog_bark
5066,dog_bark
5067,dog_bark
5068,street_music
5069,street_music
5070,street_music
5071,street_music
5072,street_music
5073,street_music
5074,gun_shot
5075,dog_bark
5076,dog_bark
5077,dog_bark
5078,dog_bark
5079,dog_bark
5080,dog_bark
5081,dog_bark
5082,dog_bark
5083,dog_bark
5084,dog_bark
5085,dog_bark
5086,dog_bark
5087,dog_bark
5088,dog_bark
5089,dog_bark
5090,dog_bark
5091,dog_bark
5092,dog_bark
5093,dog_bark
5094,dog_bark
5095,dog_bark
5096,gun_shot
5097,gun_shot
5098,gun_shot
5099,gun_shot
5100,gun_shot
5101,gun_shot
5102,gun_shot
5103,gun_shot
5104,gun_shot
5105,gun_shot
5106,gun_shot
5107,gun_shot
5108,gun_shot
5109,gun_shot
5110,gun_shot
5111,gun_shot
5112,gun_shot
5113,gun_shot
5114,gun_shot
5115,gun_shot
5116,gun_shot
5117,gun_shot
5118,gun_shot
5119,gun_shot
5120,gun_shot
5121,gun_shot
5122,children_playing
5123,children_playing
5124,children_playing
5125,children_playing
5126,children_playing
5127,children_playing
5128,children_playing
5129,children_playing
5130,dog_bark
5131,dog_bark
5132,dog_bark
5133,dog_bark
5134,car_horn
5135,car_horn
5136,car_horn
5137,car_horn
5138,car_horn
5139,car_horn
5140,car_horn
5141,car_horn
5142,car_horn
5143,car_horn
5144,car_horn
5145,car_horn
5146,car_horn
5147,car_horn
5148,car_horn
5149,car_horn
5150,car_horn
5151,car_horn
5152,car_horn
5153,drilling
5154,drilling
5155,drilling
5156,dog_bark
5157,dog_bark
5158,dog_bark
5159,dog_bark
5160,dog_bark
5161,dog_bark
5162,dog_bark
5163,dog_bark
5164,gun_shot
5165,gun_shot
5166,gun_shot
5167,gun_shot
5168,gun_shot
5169,gun_shot
5170,engine_idling
5171,engine_idling
5172,engine_idling
5173,engine_idling
5174,engine_idling
5175,engine_idling
5176,engine_idling
5177,dog_bark
5178,dog_bark
5179,dog_bark
5180,dog_bark
5181,engine_idling
5182,engine_idling
5183,engine_idling
5184,engine_idling
5185,engine_idling
5186,engine_idling
5187,engine_idling
5188,engine_idling
5189,engine_idling
5190,engine_idling
5191,engine_idling
5192,engine_idling
5193,engine_idling
5194,engine_idling
5195,engine_idling
5196,engine_idling
5197,engine_idling
5198,engine_idling
5199,engine_idling
5200,engine_idling
5201,engine_idling
5202,engine_idling
5203,engine_idling
5204,engine_idling
5205,engine_idling
5206,engine_idling
5207,engine_idling
